Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
1979.06,101.70,5.34,13.98,72.30,1979.46,8.91,457.75,24.04,"97,644.40",62.92,"13,422.50",8.85,,10.81,,9.43%,1.00,9.73,11.04%,5.64%,5.41%,,,,
1979.07,102.70,5.40,14.20,73.10,1979.54,8.95,457.19,24.02,"97,952.46",63.20,"13,540.43",8.83,,10.78,,9.48%,1.00,9.67,11.29%,5.93%,5.35%,,,,
1979.08,107.40,5.45,14.41,73.80,1979.62,9.03,473.58,24.05,"101,892.91",63.55,"13,674.24",9.13,,11.16,,9.07%,0.99,9.60,11.34%,6.00%,5.34%,,,,
1979.09,108.60,5.51,14.63,74.60,1979.71,9.33,473.73,24.04,"102,357.44",63.82,"13,789.04",9.11,,11.14,,8.88%,0.95,9.39,11.31%,6.22%,5.09%,,,,
1979.1,104.50,5.56,14.71,75.20,1979.79,10.30,452.21,24.05,"98,140.22",63.64,"13,811.66",8.68,,10.62,,8.48%,0.99,8.82,11.75%,7.03%,4.72%,,,,
1979.11,103.70,5.60,14.78,75.90,1979.87,10.65,444.61,24.02,"96,925.21",63.38,"13,817.50",8.52,,10.43,,8.39%,1.02,8.63,11.66%,7.41%,4.25%,,,,
1979.12,107.80,5.65,14.86,76.70,1979.96,10.39,457.37,23.97,"100,141.91",63.05,"13,804.35",8.75,,10.72,,8.41%,0.98,8.75,11.58%,7.34%,4.24%,,,,
1980.01,110.90,5.70,15.00,77.80,1980.04,10.80,463.87,23.84,"102,000.10",62.76,"13,799.26",8.85,,10.85,,7.98%,0.92,8.49,11.01%,7.36%,3.66%,,,,
1980.02,115.30,5.75,15.15,78.90,1980.12,12.41,475.55,23.72,"105,003.08",62.47,"13,794.02",9.05,,11.11,,6.21%,0.99,7.68,10.36%,8.27%,2.09%,,,,
1980.03,104.70,5.80,15.29,80.10,1980.21,12.75,425.36,23.56,"94,354.84",62.12,"13,779.23",8.08,,9.92,,7.31%,1.09,7.50,11.78%,8.46%,3.32%,,,,
1980.04,103.00,5.85,15.17,81.00,1980.29,11.47,413.80,23.49,"92,225.65",60.96,"13,586.09",7.84,,9.64,,9.00%,1.09,8.05,12.04%,7.61%,4.44%,,,,
1980.05,107.70,5.89,15.06,81.80,1980.37,10.18,428.45,23.44,"95,926.32",59.90,"13,410.71",8.10,,9.97,,9.96%,1.03,8.69,12.00%,6.86%,5.14%,,,,
1980.06,114.60,5.94,14.94,82.70,1980.46,9.78,450.94,23.37,"101,397.29",58.79,"13,218.81",8.51,,10.48,,9.83%,0.98,8.89,11.67%,6.84%,4.83%,,,,
1980.07,119.80,5.98,14.84,82.70,1980.54,10.25,471.40,23.54,"106,439.38",58.39,"13,184.98",8.88,,10.95,,8.82%,0.96,8.70,11.10%,7.11%,3.99%,,,,
1980.08,123.50,6.03,14.74,83.30,1980.62,11.10,482.46,23.54,"109,379.39",57.58,"13,054.67",9.07,,11.19,,7.81%,0.99,8.27,9.80%,7.43%,2.37%,,,,
1980.09,126.50,6.07,14.64,84.00,1980.71,11.51,490.06,23.52,"111,547.00",56.72,"12,909.47",9.20,,11.35,,7.28%,1.00,8.08,9.01%,7.57%,1.43%,,,,
1980.1,130.20,6.10,14.70,84.80,1980.79,11.75,499.64,23.41,"114,170.55",56.41,"12,890.22",9.36,,11.56,,6.90%,0.96,7.97,8.43%,7.86%,0.58%,,,,
1980.11,135.70,6.13,14.76,85.50,1980.87,12.68,516.48,23.33,"118,463.48",56.18,"12,885.20",9.65,,11.93,,5.68%,1.00,7.57,8.33%,8.71%,-0.38%,,,,
1980.12,133.50,6.16,14.82,86.30,1980.96,12.84,503.40,23.23,"115,906.55",55.88,"12,866.93",9.39,,11.61,,5.86%,1.03,7.51,9.05%,9.09%,-0.04%,,,,
1981.01,133.00,6.20,14.74,87.00,1981.04,12.57,497.48,23.19,"114,988.32",55.13,"12,743.82",9.26,,11.45,,6.36%,0.98,7.64,9.00%,8.90%,0.10%,,,,
1981.02,128.40,6.24,14.66,87.90,1981.12,13.19,475.35,23.10,"110,319.62",54.27,"12,595.68",8.83,,10.93,,6.35%,1.01,7.38,10.64%,9.51%,1.13%,,,,
1981.03,133.20,6.28,14.58,88.50,1981.21,13.12,489.78,23.09,"114,114.43",53.61,"12,490.90",9.08,,11.25,,6.16%,0.98,7.44,10.59%,9.28%,1.30%,,,,
1981.04,134.40,6.32,14.72,89.10,1981.29,13.68,490.87,23.07,"114,815.04",53.77,"12,577.80",9.09,,11.27,,5.64%,0.99,7.25,10.75%,9.68%,1.07%,,,,
1981.05,131.70,6.35,14.87,89.80,1981.37,14.10,477.26,23.02,"112,080.24",53.87,"12,651.96",8.82,,10.94,,5.58%,1.05,7.12,10.96%,9.91%,1.06%,,,,
1981.06,132.30,6.39,15.01,90.60,1981.46,13.47,475.20,22.95,"112,045.85",53.91,"12,712.08",8.77,,10.89,,6.30%,0.97,7.38,10.97%,9.40%,1.58%,,,,
1981.07,129.10,6.43,15.10,91.60,1981.54,14.28,458.64,22.86,"108,591.20",53.63,"12,698.44",8.45,,10.50,,6.01%,0.98,7.07,11.39%,9.94%,1.46%,,,,
1981.08,129.60,6.48,15.18,92.30,1981.62,14.94,456.92,22.83,"108,635.57",53.53,"12,727.21",8.40,,10.45,,5.47%,0.99,6.86,11.65%,10.58%,1.06%,,,,
1981.09,118.30,6.52,15.27,93.20,1981.71,15.32,413.06,22.77,"98,656.94",53.32,"12,734.50",7.58,,9.45,,6.48%,1.02,6.74,12.65%,10.98%,1.66%,,,,
1981.1,119.80,6.56,15.30,93.40,1981.79,15.15,417.40,22.84,"100,148.63",53.31,"12,790.27",7.65,,9.54,,6.53%,1.11,6.87,12.48%,10.92%,1.56%,,,,
1981.11,122.90,6.59,15.33,93.70,1981.87,13.39,426.83,22.90,"102,869.02",53.24,"12,831.43",7.81,,9.76,,8.06%,0.99,7.60,12.15%,9.93%,2.22%,,,,
1981.12,123.80,6.63,15.36,94.00,1981.96,13.72,428.58,22.95,"103,752.60",53.17,"12,872.70",7.83,,9.80,,7.67%,0.97,7.52,12.15%,10.35%,1.80%,,,,
1982.01,117.30,6.66,15.18,94.30,1982.04,14.59,404.79,22.98,"98,456.08",52.37,"12,738.60",7.39,,9.25,,7.60%,1.02,7.25,13.53%,10.87%,2.66%,,,,
1982.02,114.50,6.69,14.99,94.60,1982.12,14.43,393.87,23.01,"96,267.57",51.58,"12,605.84",7.18,,9.01,,8.14%,1.04,7.37,13.67%,10.46%,3.21%,,,,
1982.03,110.80,6.72,14.81,94.50,1982.21,13.86,381.55,23.14,"93,726.64",51.00,"12,527.90",6.95,,8.73,,9.13%,1.01,7.69,13.80%,9.85%,3.96%,,,,
1982.04,116.30,6.75,14.60,94.90,1982.29,13.87,398.80,23.15,"98,438.29",50.05,"12,354.89",7.26,,9.14,,8.53%,1.03,7.75,13.26%,9.87%,3.39%,,,,
1982.05,116.40,6.78,14.38,95.80,1982.37,13.62,395.39,23.03,"98,071.09",48.86,"12,118.44",7.19,,9.07,,8.98%,0.98,7.87,13.52%,9.82%,3.69%,,,,
1982.06,109.70,6.81,14.17,97.00,1982.46,14.30,368.02,22.85,"91,754.91",47.54,"11,852.02",6.69,,8.45,,9.45%,1.03,7.58,14.08%,10.36%,3.72%,,,,
1982.07,109.40,6.82,13.97,97.50,1982.54,13.95,365.14,22.77,"91,507.89",46.62,"11,682.48",6.64,,8.40,,9.93%,1.06,7.77,14.31%,10.45%,3.85%,,,,
1982.08,109.70,6.84,13.76,97.70,1982.62,13.06,365.39,22.77,"92,046.56",45.84,"11,548.44",6.64,,8.42,,10.80%,1.05,8.23,14.31%,10.05%,4.26%,,,,
1982.09,122.40,6.85,13.56,97.90,1982.71,12.34,406.86,22.77,"102,971.00",45.07,"11,407.57",7.40,,9.39,,9.98%,1.10,8.64,13.05%,9.68%,3.36%,,,,
1982.1,132.70,6.86,13.25,98.20,1982.79,10.91,439.75,22.72,"111,774.21",43.92,"11,163.35",8.00,,10.17,,10.38%,1.03,9.44,11.95%,8.59%,3.36%,,,,
1982.11,138.10,6.86,12.95,98.00,1982.87,10.55,458.57,22.79,"117,042.80",42.99,"10,972.61",8.35,,10.62,,10.17%,1.01,9.76,11.73%,8.07%,3.66%,,,,
1982.12,139.40,6.87,12.64,97.60,1982.96,10.54,464.79,22.91,"119,115.98",42.14,"10,800.76",8.47,,10.78,,9.94%,1.01,9.89,11.90%,8.07%,3.83%,,,,
1983.01,144.30,6.88,12.57,97.80,1983.04,10.46,480.14,22.90,"123,539.97",41.81,"10,758.76",8.76,,11.16,,9.63%,0.99,10.00,11.45%,8.08%,3.37%,,,,
1983.02,146.80,6.90,12.49,97.90,1983.12,10.72,487.96,22.92,"126,043.46",41.53,"10,726.83",8.91,,11.36,,9.10%,1.02,9.92,11.38%,8.46%,2.92%,,,,
1983.03,151.90,6.91,12.42,97.90,1983.21,10.51,504.91,22.97,"130,916.77",41.28,"10,704.32",9.23,,11.78,,8.82%,1.02,10.14,11.15%,8.46%,2.69%,,,,
1983.04,157.70,6.92,12.48,98.60,1983.29,10.40,520.47,22.84,"135,444.13",41.18,"10,715.89",9.53,,12.17,,8.59%,1.01,10.22,10.60%,8.41%,2.19%,,,,
1983.05,164.10,6.93,12.53,99.20,1983.37,10.38,538.32,22.73,"140,581.44",41.11,"10,737.05",9.87,,12.61,,8.24%,0.98,10.26,10.25%,8.35%,1.90%,,,,
1983.06,166.40,6.94,12.59,99.50,1983.46,10.85,544.22,22.70,"142,615.96",41.18,"10,790.47",10.00,,12.77,,7.60%,0.98,10.03,10.17%,8.70%,1.47%,,,,
