Date,Category,Value
2022-03-15,Magnificent 7,8500.6785485323
2022-03-15,Rest of S&P 500,24746.432974905198
2022-03-16,Magnificent 7,8807.55295192945
2022-03-16,Rest of S&P 500,25183.753981664297
2022-03-17,Magnificent 7,8926.332370724253
2022-03-17,Rest of S&P 500,25484.693019900747
2022-03-18,Magnificent 7,9165.778216119897
2022-03-18,Rest of S&P 500,25646.5586979426
2022-03-21,Magnificent 7,9192.8305668114
2022-03-21,Rest of S&P 500,25604.374804282346
2022-03-22,Magnificent 7,9422.877305795962
2022-03-22,Rest of S&P 500,25767.679627797785
2022-03-23,Magnificent 7,9362.240416779376
2022-03-23,Rest of S&P 500,25396.433411345624
2022-03-24,Magnificent 7,9563.71824061005
2022-03-24,Rest of S&P 500,25693.53097813995
2022-03-25,Magnificent 7,9572.830577421504
2022-03-25,Rest of S&P 500,25863.037879609743
2022-03-28,Magnificent 7,9786.632922579167
2022-03-28,Rest of S&P 500,25902.423229764583
2022-03-29,Magnificent 7,9911.545538728
2022-03-29,Rest of S&P 500,26214.935222990745
2022-03-30,Magnificent 7,9813.65816484592
2022-03-30,Rest of S&P 500,26085.453358591578
2022-03-31,Magnificent 7,9636.111421571864
2022-03-31,Rest of S&P 500,25701.087797178137
2022-04-01,Magnificent 7,9651.245826937395
2022-04-01,Rest of S&P 500,25806.461106656352
2022-04-04,Magnificent 7,9921.318176449122
2022-04-04,Rest of S&P 500,25823.274889957123
2022-04-05,Magnificent 7,9684.047392484672
2022-04-05,Rest of S&P 500,25611.889521577825
2022-04-06,Magnificent 7,9369.320662623115
2022-04-06,Rest of S&P 500,25583.648575658135
2022-04-07,Magnificent 7,9380.254920141997
2022-04-07,Rest of S&P 500,25721.382775170503
2022-04-08,Magnificent 7,9205.29153422629
2022-04-08,Rest of S&P 500,25803.290789992458
2022-04-11,Magnificent 7,8899.717378021784
2022-04-11,Rest of S&P 500,25518.014946196963
2022-04-12,Magnificent 7,8891.526116958245
2022-04-12,Rest of S&P 500,25408.58540647925
2022-04-13,Magnificent 7,9092.77496220699
2022-04-13,Rest of S&P 500,25590.62581904301
2022-04-14,Magnificent 7,8828.545248223481
2022-04-14,Rest of S&P 500,25433.65553302652
2022-04-18,Magnificent 7,8882.728560641728
2022-04-18,Rest of S&P 500,25372.45298232702
2022-04-19,Magnificent 7,9072.078423061641
2022-04-19,Rest of S&P 500,25733.159272250858
2022-04-20,Magnificent 7,8911.443080109037
2022-04-20,Rest of S&P 500,25872.268443328467
2022-04-21,Magnificent 7,8756.877033251474
2022-04-21,Rest of S&P 500,25513.672185498523
2022-04-22,Magnificent 7,8539.900628689607
2022-04-22,Rest of S&P 500,24779.981695529143
2022-04-25,Magnificent 7,8650.034841116994
2022-04-25,Rest of S&P 500,24859.702072945507
2022-04-26,Magnificent 7,8214.347042292573
2022-04-26,Rest of S&P 500,24352.214481144925
2022-04-27,Magnificent 7,8250.049937989557
2022-04-27,Rest of S&P 500,24384.837757322945
2022-04-28,Magnificent 7,8587.21603995117
2022-04-28,Rest of S&P 500,24855.28396004883
2022-04-29,Magnificent 7,8121.639990466691
2022-04-29,Rest of S&P 500,24107.41538062706
2022-05-02,Magnificent 7,8275.518037855478
2022-05-02,Rest of S&P 500,24136.445048082023
2022-05-03,Magnificent 7,8290.481131353861
2022-05-03,Rest of S&P 500,24278.262716302386
2022-05-04,Magnificent 7,8581.194549417882
2022-05-04,Rest of S&P 500,24960.130841207116
2022-05-05,Magnificent 7,8064.232989048417
2022-05-05,Rest of S&P 500,24281.353925014082
2022-05-06,Magnificent 7,8011.911304749441
2022-05-06,Rest of S&P 500,24150.13947650056
2022-05-09,Magnificent 7,7635.063152630601
2022-05-09,Rest of S&P 500,23496.608771197527
2022-05-10,Magnificent 7,7750.808779166651
2022-05-10,Rest of S&P 500,23457.381601692723
2022-05-11,Magnificent 7,7412.300137241735
2022-05-11,Rest of S&P 500,23282.10332955514
2022-05-12,Magnificent 7,7317.645690409999
2022-05-12,Rest of S&P 500,23336.978918965
2022-05-13,Magnificent 7,7608.486616582653
2022-05-13,Rest of S&P 500,23777.85454552672
2022-05-16,Magnificent 7,7497.387141221698
2022-05-16,Rest of S&P 500,23765.090934950178
2022-05-17,Magnificent 7,7718.8865329345035
2022-05-17,Rest of S&P 500,24174.144228784247
2022-05-18,Magnificent 7,7284.5066011486615
2022-05-18,Rest of S&P 500,23320.196865648213
2022-05-19,Magnificent 7,7222.834010459895
2022-05-19,Rest of S&P 500,23203.328294227606
2022-05-20,Magnificent 7,7160.479708738986
2022-05-20,Rest of S&P 500,23270.12912915164
2022-05-23,Magnificent 7,7336.534362596723
2022-05-23,Rest of S&P 500,23658.71563740328
2022-05-24,Magnificent 7,7118.116922288986
2022-05-24,Rest of S&P 500,23625.42692536726
2022-05-25,Magnificent 7,7228.437099888596
2022-05-25,Rest of S&P 500,23805.65674776765
2022-05-26,Magnificent 7,7450.0229437582175
2022-05-26,Rest of S&P 500,24201.129741788656
2022-05-27,Magnificent 7,7746.12733830302
2022-05-27,Rest of S&P 500,24688.14648982198
2022-05-31,Magnificent 7,7778.982309897856
2022-05-31,Rest of S&P 500,24451.786928383393
2022-06-01,Magnificent 7,7758.386229222412
2022-06-01,Rest of S&P 500,24231.207618433837
2022-06-02,Magnificent 7,7964.111111723478
2022-06-02,Rest of S&P 500,24615.08351718277
2022-06-03,Magnificent 7,7677.111586037101
2022-06-03,Rest of S&P 500,24369.5007186504
2022-06-06,Magnificent 7,7739.851732814791
2022-06-06,Rest of S&P 500,24407.303638278958
2022-06-07,Magnificent 7,7795.446628076718
2022-06-07,Rest of S&P 500,24657.85874301703
2022-06-08,Magnificent 7,7755.670896536245
2022-06-08,Rest of S&P 500,24347.335255807506
2022-06-09,Magnificent 7,7521.366651831568
2022-06-09,Rest of S&P 500,23817.629881371555
2022-06-10,Magnificent 7,7196.2773090736855
2022-06-10,Rest of S&P 500,23230.43152881694
2022-06-13,Magnificent 7,6839.560051361592
2022-06-13,Rest of S&P 500,22407.55303457591
2022-06-14,Magnificent 7,6876.3442199374
2022-06-14,Rest of S&P 500,22260.39962771885
2022-06-15,Magnificent 7,7111.73158352198
2022-06-15,Rest of S&P 500,22450.190340306144
2022-06-16,Magnificent 7,6813.317241508709
2022-06-16,Rest of S&P 500,21787.48891083504
2022-06-17,Magnificent 7,6913.3803723403935
2022-06-17,Rest of S&P 500,21750.37231320648
2022-06-21,Magnificent 7,7141.246349810102
2022-06-21,Rest of S&P 500,22224.115954877398
2022-06-22,Magnificent 7,7121.097803436054
2022-06-22,Rest of S&P 500,22206.04335867332
2022-06-23,Magnificent 7,7246.150159378687
2022-06-23,Rest of S&P 500,22360.54368827756
2022-06-24,Magnificent 7,7517.23981668226
2022-06-24,Rest of S&P 500,22994.332107145863
2022-06-27,Magnificent 7,7439.628953633169
2022-06-27,Rest of S&P 500,22981.229884257456
2022-06-28,Magnificent 7,7151.956760228596
2022-06-28,Rest of S&P 500,22656.13362063078
2022-06-29,Magnificent 7,7202.216611128926
2022-06-29,Rest of S&P 500,22584.65799824607
2022-06-30,Magnificent 7,7067.744758786059
2022-06-30,Rest of S&P 500,22458.21832715144
2022-07-01,Magnificent 7,7145.393670301238
2022-07-01,Rest of S&P 500,22692.18093907376
2022-07-05,Magnificent 7,7323.115826893392
2022-07-05,Rest of S&P 500,22561.725335215982
2022-07-06,Magnificent 7,7386.572472642343
2022-07-06,Rest of S&P 500,22605.052136732655
2022-07-07,Magnificent 7,7563.3906146314175
2022-07-07,Rest of S&P 500,22877.04629943108
2022-07-08,Magnificent 7,7580.276881789412
2022-07-08,Rest of S&P 500,22834.88620414809
2022-07-11,Magnificent 7,7375.694023675697
2022-07-11,Rest of S&P 500,22688.85944312118
2022-07-12,Magnificent 7,7270.059240762992
2022-07-12,Rest of S&P 500,22516.581140096383
2022-07-13,Magnificent 7,7270.701506930367
2022-07-13,Rest of S&P 500,22383.182721585257
2022-07-14,Magnificent 7,7318.040961729746
2022-07-14,Rest of S&P 500,22246.922124207755
2022-07-15,Magnificent 7,7430.834133191377
2022-07-15,Rest of S&P 500,22701.813181261747
2022-07-18,Magnificent 7,7369.67363851757
2022-07-18,Rest of S&P 500,22510.95712320118
2022-07-19,Magnificent 7,7596.740493483056
2022-07-19,Rest of S&P 500,23109.441049485693
2022-07-20,Magnificent 7,7737.558532864044
2022-07-20,Rest of S&P 500,23149.660705417205
2022-07-21,Magnificent 7,7898.6488512184105
2022-07-21,Rest of S&P 500,23293.160767922214
2022-07-22,Magnificent 7,7741.124671564473
2022-07-22,Rest of S&P 500,23159.588414373025
2022-07-25,Magnificent 7,7672.090525929232
2022-07-25,Rest of S&P 500,23269.26215961764
2022-07-26,Magnificent 7,7460.39679326521
2022-07-26,Rest of S&P 500,23123.793587594162
2022-07-27,Magnificent 7,7875.822954341472
2022-07-27,Rest of S&P 500,23508.335883549153
2022-07-28,Magnificent 7,7965.809493109293
2022-07-28,Rest of S&P 500,23799.14397368758
2022-07-29,Magnificent 7,8274.430898083041
2022-07-29,Rest of S&P 500,23941.831406604455
2022-08-01,Magnificent 7,8245.431873248823
2022-08-01,Rest of S&P 500,23879.881212688677
2022-08-02,Magnificent 7,8202.666477084473
2022-08-02,Rest of S&P 500,23708.615065884278
2022-08-03,Magnificent 7,8471.277117043976
2022-08-03,Rest of S&P 500,23939.048273581022
2022-08-04,Magnificent 7,8524.156437032088
2022-08-04,Rest of S&P 500,23860.97510593666
2022-08-05,Magnificent 7,8411.35467341027
2022-08-05,Rest of S&P 500,23921.12686955848
2022-08-08,Magnificent 7,8355.094900207974
2022-08-08,Rest of S&P 500,23937.373556823273
2022-08-09,Magnificent 7,8304.900526542146
2022-08-09,Rest of S&P 500,23850.3671492391
2022-08-10,Magnificent 7,8569.356173408449
2022-08-10,Rest of S&P 500,24270.517654716547
2022-08-11,Magnificent 7,8484.816334558955
2022-08-11,Rest of S&P 500,24331.889817784795
2022-08-12,Magnificent 7,8689.813983767777
2022-08-12,Rest of S&P 500,24695.35525451347
2022-08-15,Magnificent 7,8754.857812304886
2022-08-15,Rest of S&P 500,24762.83525410136
2022-08-16,Magnificent 7,8745.99692347863
2022-08-16,Rest of S&P 500,24834.56459995887
2022-08-17,Magnificent 7,8689.702325556354
2022-08-17,Rest of S&P 500,24647.809979131147
2022-08-18,Magnificent 7,8687.756550151937
2022-08-18,Rest of S&P 500,24725.417277973065
2022-08-19,Magnificent 7,8502.266760271272
2022-08-19,Rest of S&P 500,24479.877087384975
2022-08-22,Magnificent 7,8260.473619037126
2022-08-22,Rest of S&P 500,24015.850209087872
2022-08-23,Magnificent 7,8269.250094496685
2022-08-23,Rest of S&P 500,23934.843753159563
2022-08-24,Magnificent 7,8277.635275188091
2022-08-24,Rest of S&P 500,24020.37087715566
2022-08-25,Magnificent 7,8415.72506541398
2022-08-25,Rest of S&P 500,24337.411848648517
2022-08-26,Magnificent 7,8056.609637041748
2022-08-26,Rest of S&P 500,23593.137677411378
2022-08-29,Magnificent 7,7960.112934508895
2022-08-29,Rest of S&P 500,23478.64590338173
2022-08-30,Magnificent 7,7857.640514615896
2022-08-30,Rest of S&P 500,23234.406799837227
2022-08-31,Magnificent 7,7793.5711960815215
2022-08-31,Rest of S&P 500,23055.42880391848
2022-09-01,Magnificent 7,7798.924643021742
2022-09-01,Rest of S&P 500,23142.506118697005
2022-09-02,Magnificent 7,7680.967657588335
2022-09-02,Rest of S&P 500,22928.26041858354
2022-09-06,Magnificent 7,7626.783174938804
2022-09-06,Rest of S&P 500,22857.098368029947
2022-09-07,Magnificent 7,7774.888626982767
2022-09-07,Rest of S&P 500,23268.09828707973
2022-09-08,Magnificent 7,7782.460974447345
2022-09-08,Rest of S&P 500,23465.742492349527
2022-09-09,Magnificent 7,7977.384078182877
2022-09-09,Rest of S&P 500,23748.024759707747
2022-09-12,Magnificent 7,8134.729542797611
2022-09-12,Rest of S&P 500,23926.469675952387
2022-09-13,Magnificent 7,7640.015972209714
2022-09-13,Rest of S&P 500,23034.965570759035
2022-09-14,Magnificent 7,7716.6562065387525
2022-09-14,Rest of S&P 500,23062.221869633122
2022-09-15,Magnificent 7,7582.880618595171
2022-09-15,Rest of S&P 500,22847.65014312358
2022-09-16,Magnificent 7,7522.087857607095
2022-09-16,Rest of S&P 500,22689.886751767903
2022-09-19,Magnificent 7,7616.305032388104
2022-09-19,Rest of S&P 500,22802.836129721272
2022-09-20,Magnificent 7,7588.624227361417
2022-09-20,Rest of S&P 500,22487.62923943546
2022-09-21,Magnificent 7,7434.405928804371
2022-09-21,Rest of S&P 500,22127.0475379925
2022-09-22,Magnificent 7,7370.591623284075
2022-09-22,Rest of S&P 500,21941.730300544048
2022-09-23,Magnificent 7,7218.636443949892
2022-09-23,Rest of S&P 500,21588.557403706356
2022-09-26,Magnificent 7,7218.052679356271
2022-09-26,Rest of S&P 500,21291.25962533123
2022-09-27,Magnificent 7,7236.404900623261
2022-09-27,Rest of S&P 500,21212.45740406424
2022-09-28,Magnificent 7,7335.09673099329
2022-09-28,Rest of S&P 500,21673.41557369421
2022-09-29,Magnificent 7,7063.814475668019
2022-09-29,Rest of S&P 500,21331.851295816356
2022-09-30,Magnificent 7,6925.457804809105
2022-09-30,Rest of S&P 500,21042.379109253394
2022-10-03,Magnificent 7,7031.43751129313
2022-10-03,Rest of S&P 500,21660.315955503745
2022-10-04,Magnificent 7,7259.36235535629
2022-10-04,Rest of S&P 500,22309.891111440586
2022-10-05,Magnificent 7,7232.832452737882
2022-10-05,Rest of S&P 500,22276.751775777742
2022-10-06,Magnificent 7,7183.64789981677
2022-10-06,Rest of S&P 500,22023.60825252698
2022-10-07,Magnificent 7,6850.169240737658
2022-10-07,Rest of S&P 500,21539.178073715466
2022-10-10,Magnificent 7,6795.106858652871
2022-10-10,Rest of S&P 500,21381.534303456505
2022-10-11,Magnificent 7,6691.96028635224
2022-10-11,Rest of S&P 500,21300.992399194634
2022-10-12,Magnificent 7,6692.81425431445
2022-10-12,Rest of S&P 500,21208.019974201176
2022-10-13,Magnificent 7,6858.663043572095
2022-10-13,Rest of S&P 500,21766.63427088103
2022-10-14,Magnificent 7,6594.846227529779
2022-10-14,Rest of S&P 500,21353.100305673346
2022-10-17,Magnificent 7,6891.263421962567
2022-10-17,Rest of S&P 500,21796.746197178058
2022-10-18,Magnificent 7,6951.882333476946
2022-10-18,Rest of S&P 500,22063.961514179304
2022-10-19,Magnificent 7,6927.6041666973
2022-10-19,Rest of S&P 500,21894.643147755825
2022-10-20,Magnificent 7,6872.975955771748
2022-10-20,Rest of S&P 500,21720.108272743877
2022-10-21,Magnificent 7,7049.91405430583
2022-10-21,Rest of S&P 500,22221.53594569417
2022-10-24,Magnificent 7,7124.096637872895
2022-10-24,Rest of S&P 500,22495.15604767398
2022-10-25,Magnificent 7,7280.524614422138
2022-10-25,Rest of S&P 500,22820.534223468487
2022-10-26,Magnificent 7,6970.967166968077
2022-10-26,Rest of S&P 500,22907.71359475067
2022-10-27,Magnificent 7,6745.149674264459
2022-10-27,Rest of S&P 500,22951.790706594915
2022-10-28,Magnificent 7,6943.064695074018
2022-10-28,Rest of S&P 500,23485.20376195723
2022-10-31,Magnificent 7,6835.946698903027
2022-10-31,Rest of S&P 500,23365.497148753224
2022-11-01,Magnificent 7,6690.909716266773
2022-11-01,Rest of S&P 500,23386.671045451978
2022-11-02,Magnificent 7,6420.019400633339
2022-11-02,Rest of S&P 500,22905.56214233541
2022-11-03,Magnificent 7,6240.171446396476
2022-11-03,Rest of S&P 500,22774.969715712898
2022-11-04,Magnificent 7,6319.921443889201
2022-11-04,Rest of S&P 500,23090.36893697017
2022-11-07,Magnificent 7,6362.713396190516
2022-11-07,Rest of S&P 500,23330.326984668856
2022-11-08,Magnificent 7,6362.426542788238
2022-11-08,Rest of S&P 500,23496.832295102387
2022-11-09,Magnificent 7,6158.462932527679
2022-11-09,Rest of S&P 500,23080.383600675443
2022-11-10,Magnificent 7,6731.329338711164
2022-11-10,Rest of S&P 500,24128.357575351336
2022-11-11,Magnificent 7,6895.11958535742
2022-11-11,Rest of S&P 500,24249.733881439453
2022-11-14,Magnificent 7,6790.638814448101
2022-11-14,Rest of S&P 500,24075.9111855519
2022-11-15,Magnificent 7,6866.679374226987
2022-11-15,Rest of S&P 500,24268.814473429262
2022-11-16,Magnificent 7,6782.960407975776
2022-11-16,Rest of S&P 500,24095.601896711723
2022-11-17,Magnificent 7,6761.613135633193
2022-11-17,Rest of S&P 500,24021.555321398057
2022-11-18,Magnificent 7,6738.488898908207
2022-11-18,Rest of S&P 500,24191.163786638666
2022-11-21,Magnificent 7,6620.286738893606
2022-11-21,Rest of S&P 500,24189.244804075144
2022-11-22,Magnificent 7,6717.502667877679
2022-11-22,Rest of S&P 500,24510.42194149732
2022-11-23,Magnificent 7,6824.665837353615
2022-11-23,Rest of S&P 500,24587.962238818258
2022-11-25,Magnificent 7,6758.477132325793
2022-11-25,Rest of S&P 500,24645.259781736706
2022-11-28,Magnificent 7,6641.636659962351
2022-11-28,Rest of S&P 500,24277.094883006397
2022-11-29,Magnificent 7,6555.490342113634
2022-11-29,Rest of S&P 500,24314.022743823865
2022-11-30,Magnificent 7,6936.515327531674
2022-11-30,Rest of S&P 500,24888.34351035895
2022-12-01,Magnificent 7,6936.420048482443
2022-12-01,Rest of S&P 500,24860.82648472068
2022-12-02,Magnificent 7,6914.55826451032
2022-12-02,Rest of S&P 500,24844.701354630302
2022-12-05,Magnificent 7,6773.466565993928
2022-12-05,Rest of S&P 500,24417.48611955295
2022-12-06,Magnificent 7,6596.628345803562
2022-12-06,Rest of S&P 500,24145.199730368313
2022-12-07,Magnificent 7,6536.560647898125
2022-12-07,Rest of S&P 500,24148.014742726875
2022-12-08,Magnificent 7,6623.050156034613
2022-12-08,Rest of S&P 500,24292.32792013726
2022-12-09,Magnificent 7,6598.802723464073
2022-12-09,Rest of S&P 500,24089.360362473428
2022-12-12,Magnificent 7,6675.608346396195
2022-12-12,Rest of S&P 500,24450.760110635056
2022-12-13,Magnificent 7,6757.995943928694
2022-12-13,Rest of S&P 500,24595.273294352555
2022-12-14,Magnificent 7,6693.962314989331
2022-12-14,Rest of S&P 500,24469.534218213794
2022-12-15,Magnificent 7,6452.4917814968785
2022-12-15,Rest of S&P 500,23934.35821850312
2022-12-16,Magnificent 7,6355.49521027159
2022-12-16,Rest of S&P 500,23692.913627619033
2022-12-19,Magnificent 7,6232.011549888596
2022-12-19,Rest of S&P 500,23545.735764564528
2022-12-20,Magnificent 7,6208.433200119369
2022-12-20,Rest of S&P 500,23600.20371394313
2022-12-21,Magnificent 7,6308.61935802712
2022-12-21,Rest of S&P 500,23943.21218494163
2022-12-22,Magnificent 7,6099.507284769106
2022-12-22,Rest of S&P 500,23715.133877340268
2022-12-23,Magnificent 7,6113.587671452106
2022-12-23,Rest of S&P 500,23876.008861751016
2022-12-27,Magnificent 7,5964.258634172256
2022-12-27,Rest of S&P 500,23903.89136582774
2022-12-28,Magnificent 7,5874.795353599284
2022-12-28,Rest of S&P 500,23634.320417885094
2022-12-29,Magnificent 7,6067.179387634848
2022-12-29,Rest of S&P 500,23957.204840880775
2022-12-30,Magnificent 7,6064.967215079661
2022-12-30,Rest of S&P 500,23883.132784920337
2023-01-03,Magnificent 7,5969.18899867713
2023-01-03,Rest of S&P 500,23859.102163432242
2023-01-04,Magnificent 7,5933.271907882009
2023-01-04,Rest of S&P 500,24119.893863602367
2023-01-05,Magnificent 7,5808.362903961991
2023-01-05,Rest of S&P 500,23894.817857756756
2023-01-06,Magnificent 7,5962.709101682772
2023-01-06,Rest of S&P 500,24418.915507692225
2023-01-09,Magnificent 7,6043.731542192135
2023-01-09,Rest of S&P 500,24314.57114335474
2023-01-10,Magnificent 7,6105.258968055086
2023-01-10,Rest of S&P 500,24464.891031944913
2023-01-11,Magnificent 7,6285.933437707092
2023-01-11,Rest of S&P 500,24677.02540018353
2023-01-12,Magnificent 7,6326.1116995478205
2023-01-12,Rest of S&P 500,24742.613691077182
2023-01-13,Magnificent 7,6393.325336274774
2023-01-13,Rest of S&P 500,24799.5773492721
2023-01-17,Magnificent 7,6437.931308153967
2023-01-17,Rest of S&P 500,24691.634463330407
2023-01-18,Magnificent 7,6365.090559924192
2023-01-18,Rest of S&P 500,24280.018277966432
2023-01-19,Magnificent 7,6316.482825538004
2023-01-19,Rest of S&P 500,24094.547936180745
2023-01-20,Magnificent 7,6535.222620696318
2023-01-20,Rest of S&P 500,24451.136217194307
2023-01-23,Magnificent 7,6688.305772777299
2023-01-23,Rest of S&P 500,24666.21268425395
2023-01-24,Magnificent 7,6682.084913624506
2023-01-24,Rest of S&P 500,24650.12470551612
2023-01-25,Magnificent 7,6656.470302649157
